code,month,december,Yreli,Yprev,Eprev,Ereli,board,easting,northing,dispensing,perc_white,price_med,pm10,pm25,urban
55643,May-16,0,15,1,2.277012705,9.604258727,HIGHLAND,167.738,744.912,Y,99.1911021,164000,11.85408326,4.874509879,rural
55662,May-16,0,52,5,9.498888133,40.06555565,HIGHLAND,167.567,768.274,Y,99.4623656,170000,11.3696642,4.498333763,rural
55677,May-16,0,2,2,1.078923951,4.550815527,HIGHLAND,147.855,786.594,Y,99.6233522,170000,10.85972468,4.031767811,rural
55696,May-16,0,63,16,20.8555471,87.96704111,HIGHLAND,252.678,846.271,N,99.8269896,170000,12.97972861,5.517686885,rural
55709,May-16,0,97,37,38.46174499,162.2285854,HIGHLAND,252.637,846.482,N,99.8269896,170000,12.97972861,5.517686885,rural
55728,May-16,0,41,15,16.75707038,70.67999186,HIGHLAND,251.084,829.119,N,98.9429175,161750,11.56515061,4.572345772,rural
55732,May-16,0,48,12,10.10429834,42.61912784,HIGHLAND,237.636,808.964,N,98.0090498,161750,11.67622527,4.687112339,rural
55747,May-16,0,19,4,7.071995754,29.82911637,HIGHLAND,249.611,820.904,Y,99.5807128,161750,11.84963069,4.833704213,rural
55751,May-16,0,137,40,34.52827617,145.6375263,HIGHLAND,271.668,846.157,N,97.5095785,122750,13.47707092,6.061949827,urban
55766,May-16,0,93,43,39.47538112,166.5040221,HIGHLAND,271.668,846.157,N,97.5095785,122750,13.47707092,6.061949827,urban
55817,May-16,0,224,54,65.96359616,278.2292092,HIGHLAND,267.102,844.849,N,95.5489614,160250,12.9418528,5.642531623,urban
55836,May-16,0,163,43,35.70128285,150.5851753,HIGHLAND,265.948,845.713,N,98.5964912,120000,13.99947657,6.45571943,urban
55841,May-16,0,252,57,64.86831848,273.6094149,HIGHLAND,266.27,844.413,N,98.2185273,116000,13.7085632,6.27100585,urban
55860,May-16,0,75,13,19.32482814,81.51059012,HIGHLAND,264.819,844.816,N,99.2136304,116000,13.0633149,5.696220223,urban
55874,May-16,0,115,30,32.3805546,136.5786073,HIGHLAND,266.986,844.553,N,99.1189427,160250,13.7085632,6.27100585,urban
55889,May-16,0,107,19,32.8238119,138.4482314,HIGHLAND,267.999,843.735,N,99.7439181,110000,13.44522348,6.013240063,urban
55893,May-16,0,121,42,42.75005295,180.3163277,HIGHLAND,267.045,845.303,N,95.5489614,160250,13.38500092,5.994624455,urban
55911,May-16,0,82,32,32.37662843,136.5620471,HIGHLAND,289.664,813.384,N,98.9386792,164000,13.49146809,6.301031229,smalltown
55925,May-16,0,71,19,37.24229154,157.0850276,HIGHLAND,303.534,828.518,N,98.1527094,155000,11.80503788,4.94100424,rural
55930,May-16,0,60,21,21.43398251,90.40683573,HIGHLAND,275.62,800.772,N,98.4771574,158500,11.69187857,4.81250157,rural
55944,May-16,0,9,2,3.047099469,12.85242353,HIGHLAND,261.25,794.469,N,99.1023339,158500,10.91615328,4.236250295,rural
56006,May-16,0,225,81,63.0765027,266.0516782,HIGHLAND,266.769,844.61,N,98.2185273,160250,13.7085632,6.27100585,urban
56011,May-16,0,55,20,15.31501014,64.59749633,HIGHLAND,267.501,843.783,N,98.8538682,110000,13.44522348,6.013240063,urban
56025,May-16,0,57,11,11.00348107,46.41180915,HIGHLAND,208.29,758.281,Y,99.3857494,109950,12.11534811,5.130969953,rural
56030,May-16,0,34,2,12.28659287,51.82387281,HIGHLAND,167.468,796.842,N,98.6352357,170000,11.69133263,4.712472494,rural
60054,May-16,0,349,67,82.47618216,347.8779853,LANARKSHIRE,268.312,669.811,N,98.3281087,110000,14.32903836,6.374206046,smalltown
60073,May-16,0,87,24,22.58217945,95.24983925,LANARKSHIRE,265.957,668.535,N,94.6124244,165000,14.06890335,6.176514354,urban
60088,May-16,0,42,13,14.94639084,63.0426894,LANARKSHIRE,265.954,668.578,N,94.6124244,165000,14.06890335,6.176514354,urban
60092,May-16,0,209,39,71.78284095,302.7743215,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60105,May-16,0,113,21,36.12583072,152.3758845,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60110,May-16,0,95,20,30.93274809,130.4718745,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60124,May-16,0,43,13,8.554588545,36.082575,LANARKSHIRE,263.643,660.656,N,96.350365,145000,14.14391625,6.230295482,urban
60139,May-16,0,151,22,30.89857002,130.3277141,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60143,May-16,0,355,85,74.22053596,313.0563254,LANARKSHIRE,263.897,660.581,N,96.350365,145000,14.14391625,6.230295482,urban
60158,May-16,0,68,5,10.4469641,44.06446478,LANARKSHIRE,261.187,661.416,N,91.902834,75000,14.98271801,6.691720328,urban
60162,May-16,0,50,11,10.17796955,42.92986715,LANARKSHIRE,264.383,660.598,N,96.8682505,145000,14.21842333,6.285390162,urban
60177,May-16,0,273,48,43.33211042,182.7713999,LANARKSHIRE,265.578,659.694,N,97.6190476,73500,13.84257055,6.132874925,urban
60181,May-16,0,41,14,25.715355,108.4653248,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60196,May-16,0,66,13,12.92496926,54.5164937,LANARKSHIRE,261.627,661.12,N,99.6251172,75000,14.98271801,6.691720328,urban
60209,May-16,0,121,27,20.13931915,84.94604854,LANARKSHIRE,263.643,660.656,N,96.350365,145000,14.14391625,6.230295482,urban
60213,May-16,0,270,64,46.5903786,196.5145163,LANARKSHIRE,275.643,656.501,N,98.6215539,60000,15.43551253,7.164030436,urban
61038,May-16,0,23,8,5.898816593,24.88073985,LANARKSHIRE,277.856,665.539,N,98.5754986,87000,14.67345992,6.521870779,urban
61061,May-16,0,328,74,56.26450535,237.3192145,LANARKSHIRE,276.294,665.394,N,97.2033898,63750,14.75074473,6.571043727,urban
61131,May-16,0,201,36,26.37464219,111.2461458,LANARKSHIRE,276.294,665.394,N,97.2033898,63750,14.75074473,6.571043727,urban
61151,May-16,0,179,30,25.34680378,106.9108051,LANARKSHIRE,276.294,665.394,N,97.2033898,63750,14.75074473,6.571043727,urban
61170,May-16,0,35,2,12.14024448,51.2065869,LANARKSHIRE,276.294,665.394,N,97.2033898,63750,14.75074473,6.571043727,urban
61216,May-16,0,71,18,12.31172941,51.92989673,LANARKSHIRE,273.039,664.167,N,97.6937269,73150,15.08143069,6.799767181,urban
61240,May-16,0,199,33,41.63003362,175.5921752,LANARKSHIRE,273.29,664.804,N,96.6991748,67000,15.08143069,6.799767181,urban
61288,May-16,0,79,20,14.72771022,62.1203119,LANARKSHIRE,273.29,664.804,N,96.6991748,67000,15.08143069,6.799767181,urban
61305,May-16,0,142,47,35.36370522,149.1612997,LANARKSHIRE,276.904,675.146,N,98.7373737,50000,14.68399718,6.663326237,urban
61324,May-16,0,164,43,33.02842641,139.3112791,LANARKSHIRE,273.483,672.945,N,98.5915493,90000,13.91201768,6.068476674,urban
61339,May-16,0,300,68,64.48787983,272.0047549,LANARKSHIRE,275.995,674.377,N,99.0723562,34000,14.7812846,6.700115998,urban
61343,May-16,0,252,67,75.55865039,318.7003858,LANARKSHIRE,275.995,674.377,N,99.0723562,34000,14.7812846,6.700115998,urban
61358,May-16,0,338,74,85.33175737,359.9225747,LANARKSHIRE,275.357,673.74,N,99.7361478,65000,14.77820227,6.759967491,urban
61377,May-16,0,158,36,27.64063319,116.5859953,LANARKSHIRE,278.255,675.826,N,96.1111111,75000,13.52235929,5.846576164,urban
61381,May-16,0,73,27,18.91613925,79.78677287,LANARKSHIRE,278.255,675.826,N,96.1111111,75000,13.52235929,5.846576164,urban
61447,May-16,0,679,167,114.2091282,481.7250312,LANARKSHIRE,273.29,664.804,N,96.6991748,67000,15.08143069,6.799767181,urban
61451,May-16,0,407,88,52.29713534,220.5851629,LANARKSHIRE,273.29,664.804,N,96.6991748,67000,15.08143069,6.799767181,urban
61466,May-16,0,211,40,43.26609183,182.4929388,LANARKSHIRE,273.404,665.029,N,98.089172,67000,14.64478675,6.584603447,urban
61485,May-16,0,135,44,41.03187206,173.0691772,LANARKSHIRE,273.404,665.029,N,98.089172,67000,14.64478675,6.584603447,urban
61502,May-16,0,449,78,91.8469502,387.4031406,LANARKSHIRE,271.472,678.043,N,98.7272727,73000,13.55566928,5.856228044,smalltown
61630,May-16,0,279,53,36.13891643,152.431079,LANARKSHIRE,276.294,665.394,N,97.2033898,63750,14.75074473,6.571043727,urban
62011,May-16,0,184,42,40.87956407,172.4267542,LANARKSHIRE,274.218,660.264,N,99.6023857,77750,14.34195748,6.37011508,urban
62031,May-16,0,216,31,58.75036284,247.8043639,LANARKSHIRE,274.125,660.221,N,99.6023857,77750,14.34195748,6.37011508,urban
62045,May-16,0,106,14,14.48139212,61.08136171,LANARKSHIRE,276.186,659.78,N,95.6747405,90000,14.56060319,6.595700194,urban
62050,May-16,0,173,22,49.25768395,207.7649984,LANARKSHIRE,274.016,660.237,N,94.0932642,77750,14.34195748,6.37011508,urban
62115,May-16,0,74,11,17.63194265,74.3701336,LANARKSHIRE,277.236,658.569,N,95.049505,80000,14.48288112,6.488199265,urban
62120,May-16,0,137,33,17.96952935,75.79404751,LANARKSHIRE,276.371,660.498,N,95.2853598,90000,14.73904644,6.640195736,urban
62219,May-16,0,153,20,37.50091466,158.1758794,LANARKSHIRE,284.767,650.614,N,98.9795918,78500,13.95128444,6.237114125,urban
62223,May-16,0,267,78,69.26325475,292.146907,LANARKSHIRE,284.767,650.614,N,98.9795918,78500,13.95128444,6.237114125,urban
62238,May-16,0,275,57,87.44955838,368.8552912,LANARKSHIRE,288.656,643.736,N,98.8811189,86000,13.93072709,6.283048429,smalltown
62312,May-16,0,127,24,50.34088356,212.3338483,LANARKSHIRE,304.401,637.604,N,99.4832041,156000,13.75476045,6.183513088,rural
62346,May-16,0,83,14,20.18446779,85.1364819,LANARKSHIRE,294.327,653.701,N,99.4851995,92000,15.25871981,7.363640789,rural
62510,May-16,0,327,40,34.55238691,145.7392235,LANARKSHIRE,283.572,630.656,Y,99.0566038,85000,14.24732748,6.795159009,rural
62596,May-16,0,212,24,45.11021413,190.2713001,LANARKSHIRE,278.11,663.074,N,97.4587039,105000,14.75117739,6.54276554,urban
62609,May-16,0,401,73,79.26496897,334.3333431,LANARKSHIRE,274.873,657.169,N,98.0582524,60000,14.51370352,6.519088586,urban
62628,May-16,0,118,33,23.40155889,98.70591662,LANARKSHIRE,279.328,643.457,Y,99.3836672,75000,15.7190878,7.758954183,smalltown
62632,May-16,0,195,47,44.14705987,186.208792,LANARKSHIRE,281.344,640.195,N,96.8523002,64000,14.43810345,6.470705839,smalltown
62666,May-16,0,123,27,22.48144267,94.82493948,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
62671,May-16,0,285,38,58.31434058,245.9652567,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
62685,May-16,0,112,23,23.05924717,97.26207297,LANARKSHIRE,275.664,656.426,N,98.6215539,60000,15.43551253,7.164030436,urban
62690,May-16,0,50,13,12.89905656,54.40719602,LANARKSHIRE,275.664,656.426,N,98.6215539,60000,15.43551253,7.164030436,urban
62702,May-16,0,71,12,20.35531274,85.85709231,LANARKSHIRE,275.664,656.426,N,98.6215539,60000,15.43551253,7.164030436,urban
62717,May-16,0,212,49,58.60815394,247.2045381,LANARKSHIRE,275.875,656.096,N,97.8930308,160000,15.43551253,7.164030436,urban
62736,May-16,0,139,27,27.8707065,117.5564262,LANARKSHIRE,275.664,656.426,N,98.6215539,60000,15.43551253,7.164030436,urban
62806,May-16,0,190,25,23.1798145,97.77061638,LANARKSHIRE,282.274,656.028,N,98.1294964,115000,14.14132484,6.262735605,urban
62811,May-16,0,33,14,14.05118875,59.26679808,LANARKSHIRE,282.274,656.028,N,98.1294964,115000,14.14132484,6.262735605,urban
62830,May-16,0,87,18,17.38100392,73.31169399,LANARKSHIRE,282.274,656.028,N,98.1294964,115000,14.14132484,6.262735605,urban
62844,May-16,0,146,24,24.26821117,102.3613871,LANARKSHIRE,290.426,664.304,N,98.2430454,115000,14.23957824,6.18824154,smalltown
62897,May-16,0,58,10,14.41439766,60.79878441,LANARKSHIRE,286.677,660.357,N,99.6235885,64000,13.77768719,5.958704643,smalltown
62914,May-16,0,128,13,28.25968739,119.1971168,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
62933,May-16,0,405,76,64.81654756,273.3910493,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
62967,May-16,0,151,46,38.09458268,160.6799239,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
62986,May-16,0,161,20,30.49146068,128.6105592,LANARKSHIRE,286.677,660.357,N,99.6235885,64000,13.77768719,5.958704643,smalltown
62991,May-16,0,85,20,15.14606701,63.88490759,LANARKSHIRE,286.927,660.027,N,99.6610169,64000,13.77768719,5.958704643,smalltown
63033,May-16,0,162,30,44.83575472,189.1136521,LANARKSHIRE,268.884,657.223,N,98.7103175,65000,14.26682199,6.334716871,urban
63052,May-16,0,132,19,31.96428118,134.8227991,LANARKSHIRE,268.884,657.223,N,98.7103175,65000,14.26682199,6.334716871,urban
63118,May-16,0,226,65,66.26858434,279.5156251,LANARKSHIRE,270.252,658.783,N,99.0837696,183000,14.39154277,6.466274457,urban
63231,May-16,0,156,35,51.46557344,217.0777009,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63245,May-16,0,186,45,46.57102465,196.4328828,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63250,May-16,0,175,33,48.47516508,204.464396,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63264,May-16,0,114,59,46.15513249,194.6786828,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63279,May-16,0,261,75,62.19755448,262.3443445,LANARKSHIRE,261.604,652.41,N,97.6744186,76000,13.5034192,5.819653244,urban
63283,May-16,0,88,19,26.85581763,113.2757056,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63298,May-16,0,165,42,38.58770002,162.7598537,LANARKSHIRE,263.547,654.272,N,96.5237543,89000,13.8816553,6.099784931,urban
63301,May-16,0,269,38,69.62065838,293.6544071,LANARKSHIRE,262.938,653.205,N,97.3421927,74000,13.65704124,5.916901913,urban
63320,May-16,0,57,16,17.82796498,75.19694023,LANARKSHIRE,265.064,655.313,N,99.1111111,75000,13.84213374,6.060342623,urban
63334,May-16,0,126,21,31.17395083,131.4892485,LANARKSHIRE,268.884,657.223,N,98.7103175,65000,14.26682199,6.334716871,urban
63419,May-16,0,236,46,49.01649936,206.747701,LANARKSHIRE,270.378,656.172,N,99.3558776,47500,14.62214845,6.544992561,urban
63423,May-16,0,154,42,42.97950443,181.2841359,LANARKSHIRE,272.265,654.728,N,94.2528736,114750,14.17185102,6.241672702,urban
63438,May-16,0,274,50,67.85833196,286.2210542,LANARKSHIRE,270.026,655.051,N,98.6259542,47500,14.79936117,6.511823695,urban
63442,May-16,0,159,51,46.27790574,195.1965306,LANARKSHIRE,272.656,655.185,N,98.5185185,114750,14.98884763,6.782836654,urban
63457,May-16,0,176,50,46.03962152,194.1914667,LANARKSHIRE,271.412,655.845,N,97.1688574,91995,14.86258538,6.732566956,urban
63461,May-16,0,310,86,47.08994574,198.6216508,LANARKSHIRE,271.049,655.868,N,99.0595611,91995,14.86258538,6.732566956,urban
63476,May-16,0,117,26,30.90620449,130.3599157,LANARKSHIRE,271.858,653.994,N,98.7819732,67250,14.53364025,6.415004445,urban
63481,May-16,0,143,29,47.21342705,199.1424852,LANARKSHIRE,271.584,653.89,N,99.0014265,67250,14.53364025,6.415004445,urban
63508,May-16,0,135,20,39.5456436,166.8003836,LANARKSHIRE,265.064,655.313,N,99.1111111,75000,13.84213374,6.060342623,urban
63512,May-16,0,66,8,11.9462465,50.38831886,LANARKSHIRE,276.229,651.031,N,98.8151659,71000,14.09373239,6.300092604,urban
63527,May-16,0,284,43,66.03910109,278.547683,LANARKSHIRE,276.166,651.422,N,98.4143763,96313,14.09373239,6.300092604,urban
63546,May-16,0,301,55,46.56801988,196.420209,LANARKSHIRE,278.271,659.521,N,97.1153846,66000,14.79602577,6.637249528,urban
63616,May-16,0,473,64,79.14695251,333.8355591,LANARKSHIRE,276.245,651.36,N,98.4143763,96313,14.09373239,6.300092604,urban
63724,May-16,0,106,24,37.35862406,157.5757089,LANARKSHIRE,270.32,644.67,N,97.8508217,130000,13.15372192,5.687353367,smalltown
63739,May-16,0,108,56,41.5127797,175.0976075,LANARKSHIRE,270.32,644.67,N,97.8508217,130000,13.15372192,5.687353367,smalltown
63813,May-16,0,148,47,51.70731631,218.0973531,LANARKSHIRE,269.978,660.287,N,99.4334278,150000,14.6670447,6.527439686,urban
63828,May-16,0,279,55,56.3285949,237.5895391,LANARKSHIRE,271.312,661.463,N,99.5247148,65000,14.75611347,6.639623185,urban
63832,May-16,0,134,33,17.97867982,75.83264343,LANARKSHIRE,271.172,661.453,N,98.9159892,65000,14.75611347,6.639623185,urban
63902,May-16,0,82,19,10.53204162,44.42331498,LANARKSHIRE,279.593,655.162,N,99.0502035,88250,14.30995995,6.352997989,urban
63917,May-16,0,155,28,38.08385722,160.6346848,LANARKSHIRE,297.905,646.179,N,98.7995198,104000,13.83263714,6.141655737,rural
70037,May-16,0,42,10,22.54193285,95.08008227,LOTHIAN,324.583,670.972,N,93.544137,246755,14.47341593,6.355724918,urban
70075,May-16,0,104,43,63.25027524,266.7846371,LOTHIAN,324.448,668.823,N,94.5555556,292750,14.49358115,6.404328816,urban
70094,May-16,0,103,29,50.12992364,211.4440361,LOTHIAN,324.635,674.424,N,93.0839002,250000,15.61970583,7.011401941,urban
70107,May-16,0,95,32,31.18517558,131.5365936,LOTHIAN,324.745,672.986,N,87.0994941,168002,16.0035373,7.195479932,urban
70111,May-16,0,284,73,63.19578551,266.5548037,LOTHIAN,318.68,673.915,N,92.7977839,190000,14.78764665,6.485175968,urban
70126,May-16,0,95,17,24.18646523,102.0165892,LOTHIAN,330.33,672.489,N,91.6010499,112500,14.73175129,6.518801773,urban
70131,May-16,0,152,72,74.17991716,312.8849985,LOTHIAN,321.785,669.131,N,93.4397163,225236,14.0837171,6.129334234,urban
70164,May-16,0,154,33,42.23815357,178.1571768,LOTHIAN,329.21,668.825,N,89.2473118,111500,15.75080051,7.06307001,urban
70179,May-16,0,152,37,43.15268238,182.0145867,LOTHIAN,326.86,675.786,N,85.8556461,125000,15.87354122,7.118383039,urban
70198,May-16,0,95,21,17.41426967,73.45200626,LOTHIAN,329.123,671.649,N,87.2,105000,15.05243584,6.67149489,urban
70215,May-16,0,379,61,49.63521769,209.3574057,LOTHIAN,329.123,671.649,N,87.2,105000,15.05243584,6.67149489,urban
70220,May-16,0,186,48,72.27462384,304.8486226,LOTHIAN,319.484,672.666,N,92.6553672,124000,15.03019567,6.634829653,urban
70234,May-16,0,148,35,50.55550639,213.2391104,LOTHIAN,325.119,676.565,N,96.8782518,195350,14.86746064,6.581611258,urban
70253,May-16,0,348,54,65.12836228,274.706259,LOTHIAN,320.671,671.264,N,90.4285714,112350,14.81365457,6.513002694,urban
70268,May-16,0,127,27,44.21321009,186.4878083,LOTHIAN,326.782,674.493,N,93.6651584,173200,16.18260793,7.348323313,urban
70272,May-16,0,167,40,52.96615397,223.4070304,LOTHIAN,325.121,676.176,N,94.7109471,195350,14.86746064,6.581611258,urban
70291,May-16,0,143,27,36.10149757,152.2732492,LOTHIAN,327.628,670.399,N,84.3173432,114000,14.63295351,6.445323837,urban
70319,May-16,0,122,34,55.45898778,233.9216054,LOTHIAN,324.16,673.597,N,94.068582,318848,16.6097649,7.642222815,urban
70323,May-16,0,110,55,71.06772504,299.7580194,LOTHIAN,324.69,672.062,N,93.2121212,232366,16.0035373,7.195479932,urban
70357,May-16,0,69,15,25.45266501,107.3573193,LOTHIAN,324.715,675.816,N,94.9443883,221400,14.63399321,6.479243929,urban
70361,May-16,0,223,64,70.93223829,299.186547,LOTHIAN,319.639,672.718,N,92.6553672,230555,15.03019567,6.634829653,urban
70376,May-16,0,153,44,43.37153548,182.9376917,LOTHIAN,327.402,669.148,N,94.6843854,265000,14.5367128,6.397552952,urban
70381,May-16,0,130,23,37.649764,158.803714,LOTHIAN,326.143,673.116,N,78.4469097,233000,15.66230391,7.096498262,urban
70408,May-16,0,100,48,54.99045777,231.945383,LOTHIAN,324.635,674.424,N,93.0839002,250000,15.61970583,7.011401941,urban
70412,May-16,0,69,19,48.24754279,203.5043032,LOTHIAN,325.548,671.981,N,90.4502046,233000,14.49108364,6.370063526,urban
70427,May-16,0,158,43,51.07550774,215.4324348,LOTHIAN,330.33,672.489,N,91.6010499,112500,14.73175129,6.518801773,urban
70451,May-16,0,77,21,25.63514321,108.1269979,LOTHIAN,325.092,672.824,N,86.6666667,168002,15.40019581,6.869940432,urban
70470,May-16,0,65,30,22.86768205,96.45406653,LOTHIAN,327.144,671.922,N,86.1409797,210000,14.91566198,6.611637576,urban
70499,May-16,0,100,36,33.42610387,140.9886511,LOTHIAN,326.187,674.834,N,85.8147714,271000,16.18260793,7.348323313,urban
70501,May-16,0,98,28,46.09786494,194.4371328,LOTHIAN,322.276,672.978,N,97.5330396,171000,15.29629734,6.82535207,urban
70516,May-16,0,209,66,44.33942837,187.020187,LOTHIAN,327.771,668.463,N,86.3146552,110000,15.02098159,6.66072673,urban
70521,May-16,0,93,29,35.68334958,150.5095342,LOTHIAN,326.187,674.834,N,85.8147714,271000,16.18260793,7.348323313,urban
70535,May-16,0,116,34,45.25040775,190.8626257,LOTHIAN,321.652,674.812,N,94.3678161,285000,14.44607091,6.330847048,urban
70569,May-16,0,194,45,36.36120549,153.3686766,LOTHIAN,327.891,675.228,N,90.9378293,90000,15.17559059,6.714310397,urban
70573,May-16,0,248,46,52.60182395,221.8703153,LOTHIAN,322.824,676.495,N,93.858478,120000,14.48132051,6.330631022,urban
70588,May-16,0,190,31,43.40952624,183.0979337,LOTHIAN,328.11,669.872,N,93.0741191,114000,14.66255605,6.46185871,urban
70592,May-16,0,131,48,113.1301952,477.1741774,LOTHIAN,325.904,673.206,N,78.4469097,233000,16.14631098,7.382139533,urban
70605,May-16,0,154,40,32.27083075,136.1158008,LOTHIAN,330.148,673.291,N,94.858156,290050,14.82238015,6.599579933,urban
70610,May-16,0,143,62,62.71921708,264.5446759,LOTHIAN,322.942,670.859,N,95.9758551,285000,14.2707605,6.236835432,urban
70639,May-16,0,194,45,64.2650461,271.0648599,LOTHIAN,327.221,670.841,N,90.3846154,243360,14.63295351,6.445323837,urban
70643,May-16,0,38,19,22.62661548,95.43726687,LOTHIAN,324.583,670.972,N,93.544137,246755,14.47341593,6.355724918,urban
70658,May-16,0,141,41,43.98698124,185.533593,LOTHIAN,328.865,674.091,N,96.7168263,125000,15.0641957,6.703927706,urban
70662,May-16,0,470,88,74.06320792,312.3927282,LOTHIAN,321.981,675.952,N,90.9498208,95000,14.54709989,6.366935519,urban
70709,May-16,0,117,38,33.43009812,141.0054985,LOTHIAN,320.61,675.25,N,89.6952104,245556,14.46247191,6.342940245,urban
70747,May-16,0,157,41,37.4899804,158.1297595,LOTHIAN,325.992,676.409,N,89.6067416,124998,14.86746064,6.581611258,urban
70766,May-16,0,21,2,12.67280956,53.45290414,LOTHIAN,325.388,672.45,N,90,323000,15.40019581,6.869940432,urban
70785,May-16,0,230,50,74.05389859,312.3534622,LOTHIAN,329.354,674.276,N,94.7526237,165000,14.92447079,6.656695948,urban
70790,May-16,0,78,24,51.04292738,215.2950134,LOTHIAN,324.397,671.449,N,93.844367,310000,14.92239753,6.610927029,urban
70841,May-16,0,126,15,37.32828592,157.447745,LOTHIAN,326.309,673.022,N,81.5764482,233000,15.66230391,7.096498262,urban
70893,May-16,0,95,33,31.26019939,131.853038,LOTHIAN,326.379,672.652,N,81.7974972,233000,15.63920198,7.005687389,urban
70906,May-16,0,107,22,18.87161245,79.59896234,LOTHIAN,319.724,670.829,N,91.1290323,105000,15.3403229,6.858889331,urban
70911,May-16,0,320,40,53.20394798,224.4100266,LOTHIAN,319.724,670.829,N,91.1290323,105000,15.3403229,6.858889331,urban
70925,May-16,0,40,10,50.72774024,213.9655791,LOTHIAN,317.537,669.266,N,76.1460446,168000,14.7034193,6.362172652,urban
70930,May-16,0,208,60,86.25874551,363.8325371,LOTHIAN,317.873,667.725,N,96.1373391,234130,14.37896911,6.164911336,urban
70959,May-16,0,58,17,9.329931379,39.35290948,LOTHIAN,319.724,670.829,N,91.1290323,105000,15.3403229,6.858889331,urban
70978,May-16,0,175,35,38.80908584,163.6936415,LOTHIAN,319.94,669.532,N,83.4048641,223838,15.30026861,6.815099224,urban
70982,May-16,0,103,19,19.29236124,81.37364734,LOTHIAN,326.782,676.023,N,85.8556461,125000,15.59524872,6.986574374,urban
70997,May-16,0,192,50,51.48826804,217.1734249,LOTHIAN,322.72,671.925,N,87.2881356,124000,14.89822719,6.604753288,urban
71011,May-16,0,96,22,27.49694914,115.9799474,LOTHIAN,323.974,672.174,N,87.8787879,141000,16.45580407,7.462515792,urban
71025,May-16,0,131,37,47.71357971,201.2520894,LOTHIAN,321.632,672.931,N,96.6453674,171000,15.26061021,6.741280748,urban
71082,May-16,0,184,40,55.6160571,234.5841113,LOTHIAN,323.469,672.345,N,88.1154499,107000,16.45580407,7.462515792,urban
71097,May-16,0,116,16,30.79604944,129.8952904,LOTHIAN,322.775,669.346,N,94.077135,134065,13.92450817,6.041468719,urban
71114,May-16,0,264,49,59.18791925,249.6499422,LOTHIAN,326.259,676.825,N,92.1198668,124998,15.59524872,6.986574374,urban
71129,May-16,0,150,40,62.55436351,263.8493366,LOTHIAN,318.999,676.792,N,95.6867196,315000,14.78022176,6.442982847,urban
71222,May-16,0,83,25,35.71474529,150.6419588,LOTHIAN,324.745,672.986,N,87.0994941,168002,16.0035373,7.195479932,urban
71326,May-16,0,144,42,56.80483199,239.5982694,LOTHIAN,325.25,674.945,N,87.544484,271000,16.2117354,7.340474229,urban
71364,May-16,0,136,44,33.98446818,143.3437874,LOTHIAN,326.65,676.37,N,90.106296,125000,15.59524872,6.986574374,urban
71379,May-16,0,62,14,17.49116351,73.77633837,LOTHIAN,325.491,672.509,N,93.3530281,233000,15.40019581,6.869940432,urban
76000,May-16,0,139,45,38.29494422,161.525033,LOTHIAN,351.596,674.038,N,98.0906921,128000,14.90135363,6.695191114,smalltown
76029,May-16,0,85,25,36.99279619,156.032676,LOTHIAN,348.578,682.778,N,98.5835694,250000,14.61884987,6.357090885,rural
76033,May-16,0,199,34,62.13615651,262.0853727,LOTHIAN,334.331,672.194,N,98.7620358,136000,15.52238402,7.196151684,urban
76048,May-16,0,237,61,55.26743628,233.1136564,LOTHIAN,334.331,672.194,N,98.7620358,136000,15.52238402,7.196151684,urban
76052,May-16,0,263,67,66.73071447,281.4648533,LOTHIAN,340.15,675.54,N,99.210823,145000,14.77898174,6.671898201,smalltown
76071,May-16,0,78,34,32.19021953,135.7757891,LOTHIAN,351.596,674.038,N,98.0906921,128000,14.90135363,6.695191114,smalltown
76086,May-16,0,119,21,29.96675246,126.3973817,LOTHIAN,368.111,678.631,N,99.690881,150000,14.408686,6.520180069,smalltown
76103,May-16,0,152,36,31.50177432,132.8719819,LOTHIAN,351.596,674.038,N,98.0906921,128000,14.90135363,6.695191114,smalltown
76122,May-16,0,242,50,53.26879553,224.6835485,LOTHIAN,339.173,674.138,N,98.8571429,125000,15.36521575,7.078280756,smalltown
